time_s,clean_after_pga_uV,ideal_decimated_uV,adc_out_uV,error_uV,fifo_spi_code_int24
7.644000000000000128e+00,1.000583906451679832e+04,8.080587351299909642e+03,7.812500000000000000e+03,-2.680873512999094714e+02,1.310720000000000000e+06
7.647999999999999687e+00,9.897124502330399991e+03,8.363066786359522666e+03,7.812500000000000000e+03,-5.505667863595232348e+02,1.310720000000000000e+06
7.652000000000000135e+00,9.329124184345488175e+03,8.098441078329366974e+03,7.812500000000000000e+03,-2.859410783293669169e+02,1.310720000000000000e+06
7.655999999999999694e+00,8.346623881399173115e+03,7.747850441244610920e+03,7.812500000000000000e+03,6.464955875538913688e+01,1.310720000000000000e+06
7.660000000000000142e+00,7.009646727836996433e+03,6.875764660734450445e+03,7.812500000000000000e+03,9.367353392655498965e+02,1.310720000000000000e+06
7.663999999999999702e+00,5.389650934000077541e+03,5.460253554966775482e+03,4.687500000000000909e+03,-7.727535549667749137e+02,7.864320000000000000e+05
7.668000000000000149e+00,3.565445753855843577e+03,3.737087394350416616e+03,4.687500000000000909e+03,9.504126056495841794e+02,7.864320000000000000e+05
7.671999999999999709e+00,1.619065969387363111e+03,1.868990213269658852e+03,1.562500000000000000e+03,-3.064902132696588524e+02,2.621440000000000000e+05
7.676000000000000156e+00,-3.681691783662245712e+02,1.408452603931800411e+02,0.000000000000000000e+00,-1.408452603931800411e+02,0.000000000000000000e+00
7.679999999999999716e+00,-2.319213868157775323e+03,-1.709750859789375454e+03,-1.562500000000000000e+03,1.472508597893753688e+02,-2.621440000000000000e+05
7.684000000000000163e+00,-4.164309348300639613e+03,-3.616679611019697859e+03,-3.125000000000000000e+03,4.916796110196975746e+02,-5.242880000000000000e+05
7.687999999999999723e+00,-5.843337622818185991e+03,-5.450372514019809387e+03,-6.250000000000000000e+03,-7.996274859801908406e+02,-1.048576000000000000e+06
7.692000000000000171e+00,-7.307449049567133443e+03,-6.902590079754876569e+03,-6.250000000000000000e+03,6.525900797548761147e+02,-1.048576000000000000e+06
7.695999999999999730e+00,-8.519948196554667447e+03,-7.897714294737524142e+03,-7.812500000000000000e+03,8.521429473752444039e+01,-1.310720000000000000e+06
7.700000000000000178e+00,-9.456470267192027677e+03,-9.130881796404120905e+03,-9.375000000000001819e+03,-2.441182035958812264e+02,-1.572864000000000000e+06
7.703999999999999737e+00,-1.010452279516087583e+04,-9.857093124202381659e+03,-1.093750000000000182e+04,-1.080406875797619250e+03,-1.835008000000000000e+06
7.708000000000000185e+00,-1.046250154946265320e+04,-1.085550002506798228e+04,-9.375000000000001819e+03,1.480500025067981596e+03,-1.572864000000000000e+06
7.711999999999999744e+00,-1.053831375600702449e+04,-1.124876452601226265e+04,-1.250000000000000000e+04,-1.251235473987737805e+03,-2.097152000000000000e+06
7.716000000000000192e+00,-1.034775467277296411e+04,-1.128784203435124437e+04,-1.093750000000000182e+04,3.503420343512440809e+02,-1.835008000000000000e+06
7.719999999999999751e+00,-9.912784911795721200e+03,-1.085137510958177336e+04,-1.093750000000000182e+04,-8.612489041822692570e+01,-1.835008000000000000e+06
7.724000000000000199e+00,-9.259846167532778054e+03,-1.067322271676180571e+04,-1.093750000000000182e+04,-2.642772832381953094e+02,-1.835008000000000000e+06
7.727999999999999758e+00,-8.418333442584929799e+03,-9.896865481414832175e+03,-9.375000000000001819e+03,5.218654814148314927e+02,-1.572864000000000000e+06
7.732000000000000206e+00,-7.419314379046273643e+03,-9.166204061958098464e+03,-9.375000000000001819e+03,-2.087959380419023034e+02,-1.572864000000000000e+06
7.735999999999999766e+00,-6.294553344861462392e+03,-8.055544450184919697e+03,-7.812500000000000000e+03,2.430444501849201515e+02,-1.310720000000000000e+06
7.740000000000000213e+00,-5.075862262756063501e+03,-6.956432311821369694e+03,-7.812500000000000000e+03,-8.560676881786306467e+02,-1.310720000000000000e+06
7.743999999999999773e+00,-3.794764710642859882e+03,-5.759442248982392812e+03,-4.687500000000000909e+03,1.071942248982392130e+03,-7.864320000000000000e+05
7.748000000000000220e+00,-2.482427396349295577e+03,-4.274984352909677909e+03,-4.687500000000000909e+03,-4.125156470903227728e+02,-7.864320000000000000e+05
7.751999999999999780e+00,-1.169786266882150130e+03,-2.840703209461655661e+03,-3.125000000000000000e+03,-2.842967905383447373e+02,-5.242880000000000000e+05
7.756000000000000227e+00,1.122246555211155368e+02,-1.534886281960618817e+03,-1.562500000000000000e+03,-2.761371803938132530e+01,-2.621440000000000000e+05
7.759999999999999787e+00,1.332443627666652446e+03,-2.768645214621427044e+02,0.000000000000000000e+00,2.768645214621427044e+02,0.000000000000000000e+00
7.764000000000000234e+00,2.459352725739754533e+03,1.000849261004552204e+03,1.562500000000000000e+03,5.616507389954479095e+02,2.621440000000000000e+05
7.767999999999999794e+00,3.461142709251610540e+03,2.112042579252049109e+03,1.562500000000000000e+03,-5.495425792520492223e+02,2.621440000000000000e+05
7.772000000000000242e+00,4.306044311617038147e+03,2.975948682104432919e+03,3.125000000000000000e+03,1.490513178955673936e+02,5.242880000000000000e+05
7.775999999999999801e+00,4.962972322997881747e+03,3.990607714483879136e+03,4.687500000000000909e+03,6.968922855161213192e+02,7.864320000000000000e+05
7.780000000000000249e+00,5.402496473590954338e+03,4.386897786106912463e+03,3.125000000000000000e+03,-1.261897786106912690e+03,5.242880000000000000e+05
7.783999999999999808e+00,5.598117692972411533e+03,4.773369992698262649e+03,4.687500000000000909e+03,-8.586999269826183934e+01,7.864320000000000000e+05
7.788000000000000256e+00,5.527792640053031391e+03,5.285416727166442797e+03,6.250000000000000000e+03,9.645832728335575439e+02,1.048576000000000000e+06
7.791999999999999815e+00,5.175616375127649007e+03,5.037528118963380621e+03,4.687500000000000909e+03,-3.500281189633795975e+02,7.864320000000000000e+05
7.796000000000000263e+00,4.533545457363821697e+03,5.095586778596501972e+03,4.687500000000000909e+03,-4.080867785965017447e+02,7.864320000000000000e+05
7.799999999999999822e+00,3.603024042508373441e+03,4.377142733557974680e+03,4.687500000000000909e+03,3.103572664420262299e+02,7.864320000000000000e+05
7.804000000000000270e+00,2.396365656676660819e+03,3.563332721431765549e+03,3.125000000000000000e+03,-4.383327214317654921e+02,5.242880000000000000e+05
7.807999999999999829e+00,9.377444991980308941e+02,2.151144798932923095e+03,3.125000000000000000e+03,9.738552010670771324e+02,5.242880000000000000e+05
7.812000000000000277e+00,-7.363371222444037585e+02,7.887604267351327962e+02,0.000000000000000000e+00,-7.887604267351327962e+02,0.000000000000000000e+00
7.815999999999999837e+00,-2.577214623866394049e+03,-7.118331270119424516e+02,0.000000000000000000e+00,7.118331270119424516e+02,0.000000000000000000e+00
7.820000000000000284e+00,-4.524935549702314347e+03,-2.596475252634386379e+03,-3.125000000000000000e+03,-5.285247473656136208e+02,-5.242880000000000000e+05
7.823999999999999844e+00,-6.509875570583401895e+03,-4.355902534835774532e+03,-4.687500000000000909e+03,-3.315974651642260369e+02,-7.864320000000000000e+05
7.828000000000000291e+00,-8.455081201596749452e+03,-6.395106108020071588e+03,-6.250000000000000000e+03,1.451061080200710762e+02,-1.048576000000000000e+06
7.831999999999999851e+00,-1.027927390458810441e+04,-7.990365862662393738e+03,-7.812500000000000000e+03,1.778658626623939085e+02,-1.310720000000000000e+06
7.836000000000000298e+00,-1.190040059211024527e+04,-9.387400308883259640e+03,-9.375000000000001819e+03,1.240030888325846448e+01,-1.572864000000000000e+06
7.839999999999999858e+00,-1.323957015148823484e+04,-1.095895239201669210e+04,-1.093750000000000182e+04,2.145239201669160778e+01,-1.835008000000000000e+06
7.844000000000000306e+00,-1.422517776073137247e+04,-1.209148738630057233e+04,-1.250000000000000000e+04,-4.085126136994278454e+02,-2.097152000000000000e+06
7.847999999999999865e+00,-1.479699139751821167e+04,-1.315515749218132805e+04,-1.250000000000000000e+04,6.551574921813269157e+02,-2.097152000000000000e+06
7.852000000000000313e+00,-1.490996039557859694e+04,-1.359904016793734445e+04,-1.406250000000000000e+04,-4.634598320626560053e+02,-2.359296000000000000e+06
7.855999999999999872e+00,-1.453750577531202907e+04,-1.398115294438766978e+04,-1.406250000000000000e+04,-8.134705561232968307e+01,-2.359296000000000000e+06
7.860000000000000320e+00,-1.367406708423453711e+04,-1.381910215026281367e+04,-1.406250000000000000e+04,-2.433978497371862204e+02,-2.359296000000000000e+06
7.863999999999999879e+00,-1.233671039198699145e+04,-1.281847239552372230e+04,-1.250000000000000000e+04,3.184723955237216160e+02,-2.097152000000000000e+06
7.868000000000000327e+00,-1.056564569202963867e+04,-1.143567155341136640e+04,-1.093750000000000182e+04,4.981715534113657213e+02,-1.835008000000000000e+06
7.871999999999999886e+00,-8.423557147582228936e+03,-9.888911725585789100e+03,-9.375000000000001819e+03,5.139117255857881901e+02,-1.572864000000000000e+06
7.876000000000000334e+00,-5.993713452832265830e+03,-7.865196657960199445e+03,-7.812500000000000000e+03,5.269665796019985748e+01,-1.310720000000000000e+06
7.879999999999999893e+00,-3.376894484552908580e+03,-5.540636188485378625e+03,-6.250000000000000000e+03,-7.093638115146221708e+02,-1.048576000000000000e+06
7.884000000000000341e+00,-6.872403766141552524e+02,-2.629543866859737136e+03,-3.125000000000000000e+03,-4.954561331402631481e+02,-5.242880000000000000e+05
7.887999999999999901e+00,1.952804057166236589e+03,-2.745185145558862772e+01,0.000000000000000000e+00,2.745185145558862772e+01,0.000000000000000000e+00
7.892000000000000348e+00,4.418217157796683750e+03,2.756814797583797372e+03,3.125000000000000000e+03,3.681852024162027419e+02,5.242880000000000000e+05
7.895999999999999908e+00,6.587519817671136479e+03,5.011673927164195447e+03,4.687500000000000909e+03,-3.241739271641948790e+02,7.864320000000000000e+05
7.900000000000000355e+00,8.348971887265564874e+03,6.991259612779274903e+03,7.812500000000000000e+03,8.212403872207250970e+02,1.310720000000000000e+06
7.903999999999999915e+00,9.606514130564302832e+03,8.708055552068692123e+03,7.812500000000000000e+03,-8.955555520686921227e+02,1.310720000000000000e+06
7.908000000000000362e+00,1.028512585295034114e+04,9.767268362172888374e+03,1.093750000000000182e+04,1.170231637827112991e+03,1.835008000000000000e+06
7.911999999999999922e+00,1.033528888601971812e+04,1.043796186127102192e+04,9.375000000000001819e+03,-1.062961861271021007e+03,1.572864000000000000e+06
7.916000000000000369e+00,9.736287509063615289e+03,1.037475786321248961e+04,1.093750000000000182e+04,5.627421367875116403e+02,1.835008000000000000e+06
7.919999999999999929e+00,8.498129368091373181e+03,9.620639770765599678e+03,9.375000000000001819e+03,-2.456397707655978024e+02,1.572864000000000000e+06
7.924000000000000377e+00,6.661941745731795891e+03,8.724637024866902721e+03,9.375000000000001819e+03,6.503629751330990985e+02,1.572864000000000000e+06
7.927999999999999936e+00,4.298776984491118128e+03,7.186487551293298566e+03,6.250000000000000000e+03,-9.364875512932981110e+02,1.048576000000000000e+06
7.932000000000000384e+00,1.506846138332267628e+03,5.028382800844562553e+03,4.687500000000000909e+03,-3.408828008445614728e+02,7.864320000000000000e+05
7.935999999999999943e+00,-1.592713742910106930e+03,2.223231337275864007e+03,3.125000000000000000e+03,9.017686627241362203e+02,5.242880000000000000e+05
7.940000000000000391e+00,-4.861350828717612785e+03,-7.300069067545092594e+02,-1.562500000000000000e+03,-8.324930932454908543e+02,-2.621440000000000000e+05
7.943999999999999950e+00,-8.149626550266259983e+03,-3.935388968926587950e+03,-3.125000000000000000e+03,8.103889689265878360e+02,-5.242880000000000000e+05
7.948000000000000398e+00,-1.130443802533513553e+04,-6.885961462620807652e+03,-6.250000000000000000e+03,6.359614626208070831e+02,-1.048576000000000000e+06
7.951999999999999957e+00,-1.417656837434451700e+04,-9.718463215214069351e+03,-1.093750000000000182e+04,-1.219036784785932241e+03,-1.835008000000000000e+06
7.956000000000000405e+00,-1.662817389925844691e+04,-1.273174832260061703e+04,-1.250000000000000000e+04,2.317483226006167172e+02,-2.097152000000000000e+06
7.959999999999999964e+00,-1.853981377036699632e+04,-1.516712846547286608e+04,-1.562500000000000000e+04,-4.578715345271346564e+02,-2.621440000000000000e+06
7.964000000000000412e+00,-1.981664625226982389e+04,-1.673193120858959082e+04,-1.562500000000000000e+04,1.106931208589591961e+03,-2.621440000000000000e+06
7.967999999999999972e+00,-2.039345486184328911e+04,-1.753637124735470570e+04,-1.875000000000000364e+04,-1.213628752645298164e+03,-3.145728000000000000e+06
7.972000000000000419e+00,-2.023822623842987741e+04,-1.817928011633914866e+04,-1.718750000000000000e+04,9.917801163391477530e+02,-2.883584000000000000e+06
7.975999999999999979e+00,-1.935407586093855571e+04,-1.811434343587204057e+04,-1.875000000000000364e+04,-6.356565641279614738e+02,-3.145728000000000000e+06
7.980000000000000426e+00,-1.777940406670658922e+04,-1.725581659421434233e+04,-1.718750000000000000e+04,6.831659421433974444e+01,-2.883584000000000000e+06
7.983999999999999986e+00,-1.558625839374005045e+04,-1.557634078076187870e+04,-1.562500000000000000e+04,-4.865921923812195615e+01,-2.621440000000000000e+06
7.988000000000000433e+00,-1.287697391248486565e+04,-1.341697818642357561e+04,-1.250000000000000000e+04,9.169781864235750390e+02,-2.097152000000000000e+06
7.991999999999999993e+00,-9.779255613170791548e+03,-1.104173182841540074e+04,-1.093750000000000182e+04,1.042318284154002868e+02,-1.835008000000000000e+06
7.996000000000000441e+00,-6.439950900805383753e+03,-8.173790751191087111e+03,-9.375000000000001819e+03,-1.201209248808914481e+03,-1.572864000000000000e+06
8.000000000000000000e+00,-3.017831105140888667e+03,-4.897602337650502704e+03,-4.687500000000000909e+03,2.101023376505023919e+02,-7.864320000000000000e+05
8.003999999999999559e+00,3.242453533451077874e+02,-1.367215673302127016e+03,-1.562500000000000000e+03,-1.952843266978729559e+02,-2.621440000000000000e+05
8.007999999999999119e+00,3.427381920729648300e+03,1.897171776240058989e+03,3.125000000000000000e+03,1.227828223759941238e+03,5.242880000000000000e+05
8.012000000000000455e+00,6.144487241270703635e+03,5.031924546138476217e+03,4.687500000000000909e+03,-3.444245461384758755e+02,7.864320000000000000e+05
8.016000000000000014e+00,8.347506289586137427e+03,7.324439089277822859e+03,6.250000000000000000e+03,-1.074439089277822177e+03,1.048576000000000000e+06
8.019999999999999574e+00,9.933665976200107252e+03,9.703414786731513232e+03,1.093750000000000182e+04,1.234085213268487223e+03,1.835008000000000000e+06
8.023999999999999133e+00,1.083041533862097276e+04,1.142566347909862270e+04,1.093750000000000182e+04,-4.881634790986216785e+02,1.835008000000000000e+06
8.028000000000000469e+00,1.099881104632514507e+04,1.251845490416247412e+04,1.250000000000000000e+04,-1.845490416247340448e+01,2.097152000000000000e+06
8.032000000000000028e+00,1.043518276359613810e+04,1.278704008486297789e+04,1.250000000000000000e+04,-2.870400848629765846e+02,2.097152000000000000e+06
8.035999999999999588e+00,9.171005221552522926e+03,1.225242974156408491e+04,1.250000000000000000e+04,2.475702584359158038e+02,2.097152000000000000e+06
8.039999999999999147e+00,7.270999485462332814e+03,1.098292114578142173e+04,1.093750000000000182e+04,-4.542114578142027170e+01,1.835008000000000000e+06
8.044000000000000483e+00,4.829579543215778358e+03,9.094465320673612950e+03,9.375000000000001819e+03,2.805346793263892096e+02,1.572864000000000000e+06
8.048000000000000043e+00,1.965846812050757990e+03,6.820138852015295015e+03,6.250000000000000000e+03,-5.701388520152946739e+02,1.048576000000000000e+06
8.051999999999999602e+00,-1.182590265012089503e+03,3.968757194765230906e+03,4.687500000000000909e+03,7.187428052347700032e+02,7.864320000000000000e+05
8.055999999999999162e+00,-4.466635698387451157e+03,8.005369679858656582e+02,0.000000000000000000e+00,-8.005369679858656582e+02,0.000000000000000000e+00
8.060000000000000497e+00,-7.733188995386151873e+03,-1.939314429579844955e+03,-1.562500000000000000e+03,3.768144295798448411e+02,-2.621440000000000000e+05
8.064000000000000057e+00,-1.083269753354362729e+04,-5.116918716565308387e+03,-4.687500000000000909e+03,4.294187165653079319e+02,-7.864320000000000000e+05
8.067999999999999616e+00,-1.362638701756683622e+04,-8.304041040612442885e+03,-9.375000000000001819e+03,-1.070958959387559389e+03,-1.572864000000000000e+06
8.071999999999999176e+00,-1.599280298916174615e+04,-1.105459841306884846e+04,-1.093750000000000182e+04,1.170984130688477336e+02,-1.835008000000000000e+06
8.076000000000000512e+00,-1.783334011969923813e+04,-1.310093670235119316e+04,-1.250000000000000000e+04,6.009367023511927073e+02,-2.097152000000000000e+06
8.080000000000000071e+00,-1.907649655288911526e+04,-1.491484267414430724e+04,-1.562500000000000000e+04,-7.101573258556925339e+02,-2.621440000000000000e+06
8.083999999999999631e+00,-1.968066419804114776e+04,-1.607014584445634318e+04,-1.562500000000000000e+04,4.451458444563426156e+02,-2.621440000000000000e+06
8.087999999999999190e+00,-1.963534823838261946e+04,-1.639504764521143443e+04,-1.562500000000000000e+04,7.700476452114357926e+02,-2.621440000000000000e+06
8.092000000000000526e+00,-1.896079542593238148e+04,-1.650348420937580522e+04,-1.718750000000000000e+04,-6.840157906241977344e+02,-2.883584000000000000e+06
8.096000000000000085e+00,-1.770609606086721396e+04,-1.578506291830329428e+04,-1.562500000000000000e+04,1.600629183032935146e+02,-2.621440000000000000e+06
8.099999999999999645e+00,-1.594590412823668521e+04,-1.455467720686386019e+04,-1.406250000000000000e+04,4.921772068638592827e+02,-2.359296000000000000e+06
8.103999999999999204e+00,-1.377598954620292898e+04,-1.282673331846297515e+04,-1.250000000000000000e+04,3.267333184629739549e+02,-2.097152000000000000e+06
8.108000000000000540e+00,-1.130789220076364290e+04,-1.075278685534041324e+04,-1.093750000000000182e+04,-1.847131446595876696e+02,-1.835008000000000000e+06
8.112000000000000099e+00,-8.662986612611906821e+03,-8.443554590972798906e+03,-9.375000000000001819e+03,-9.314454090272022313e+02,-1.572864000000000000e+06
8.115999999999999659e+00,-5.966286936859046364e+03,-5.835003592447859774e+03,-6.250000000000000000e+03,-4.149964075521403970e+02,-1.048576000000000000e+06
8.119999999999999218e+00,-3.340323877167566934e+03,-2.996167214370811507e+03,-1.562500000000000000e+03,1.433667214370811507e+03,-2.621440000000000000e+05
8.124000000000000554e+00,-8.994084658214567298e+02,-2.882364765494875201e+02,-1.562500000000000000e+03,-1.274263523450512594e+03,-2.621440000000000000e+05
8.128000000000000114e+00,1.255435946722455128e+03,2.239105998589983756e+03,3.125000000000000000e+03,8.858940014100165854e+02,5.242880000000000000e+05
8.131999999999999673e+00,3.040640248778692694e+03,4.193361849702429026e+03,4.687500000000000909e+03,4.941381502975719968e+02,7.864320000000000000e+05
8.135999999999999233e+00,4.393180749364020812e+03,5.863617664834095194e+03,4.687500000000000909e+03,-1.176117664834094967e+03,7.864320000000000000e+05
8.140000000000000568e+00,5.272487773605080292e+03,7.138878546052035745e+03,7.812500000000000000e+03,6.736214539479643690e+02,1.310720000000000000e+06
8.144000000000000128e+00,5.661134400651333635e+03,8.186505814143692078e+03,7.812500000000000000e+03,-3.740058141436918504e+02,1.310720000000000000e+06
8.147999999999999687e+00,5.564337025426127184e+03,8.848835855510791589e+03,9.375000000000001819e+03,5.261641444892096615e+02,1.572864000000000000e+06
8.151999999999999247e+00,5.008363367191650468e+03,8.617693413508628510e+03,7.812500000000000000e+03,-8.051934135086293054e+02,1.310720000000000000e+06
8.156000000000000583e+00,4.037998892917902140e+03,8.095150974856179346e+03,7.812500000000000000e+03,-2.826509748561790047e+02,1.310720000000000000e+06
8.160000000000000142e+00,2.713266430324802968e+03,6.996108054761619314e+03,7.812500000000000000e+03,8.163919452383811404e+02,1.310720000000000000e+06
8.163999999999999702e+00,1.105623880377748719e+03,5.811519352955922841e+03,6.250000000000000000e+03,4.384806470440777844e+02,1.048576000000000000e+06
8.167999999999999261e+00,-7.061198150750266223e+02,4.278813501162277134e+03,3.125000000000000000e+03,-1.153813501162276680e+03,5.242880000000000000e+05
8.172000000000000597e+00,-2.639930188903305407e+03,2.418268784741747822e+03,3.125000000000000000e+03,7.067312152582521776e+02,5.242880000000000000e+05
8.176000000000000156e+00,-4.614488317649167584e+03,5.908030808422312248e+02,0.000000000000000000e+00,-5.908030808422312248e+02,0.000000000000000000e+00
8.179999999999999716e+00,-6.552748700363988064e+03,-1.422186719541363800e+03,-1.562500000000000000e+03,-1.403132804586363420e+02,-2.621440000000000000e+05
8.183999999999999275e+00,-8.384952908371733429e+03,-3.514377302247481566e+03,-3.125000000000000000e+03,3.893773022474816230e+02,-5.242880000000000000e+05
8.188000000000000611e+00,-1.005098327140789297e+04,-5.226143917885993687e+03,-4.687500000000000909e+03,5.386439178859930053e+02,-7.864320000000000000e+05
8.192000000000000171e+00,-1.150199047573652024e+04,-6.621460536225639771e+03,-6.250000000000000000e+03,3.714605362256390890e+02,-1.048576000000000000e+06
8.195999999999999730e+00,-1.270127942045771670e+04,-7.888908007954815730e+03,-9.375000000000001819e+03,-1.486091992045185634e+03,-1.572864000000000000e+06
8.199999999999999289e+00,-1.362448564275334866e+04,-9.204202537622459204e+03,-7.812500000000000000e+03,1.391702537622458522e+03,-1.310720000000000000e+06
8.204000000000000625e+00,-1.425911701274525876e+04,-9.765351829376644673e+03,-1.093750000000000182e+04,-1.172148170623357146e+03,-1.835008000000000000e+06
8.208000000000000185e+00,-1.460356963853560956e+04,-1.044420742670428990e+04,-9.375000000000001819e+03,1.069207426704288991e+03,-1.572864000000000000e+06
8.211999999999999744e+00,-1.466575108778697359e+04,-1.076889097880756890e+04,-1.093750000000000182e+04,-1.686090211924316122e+02,-1.835008000000000000e+06
8.215999999999999304e+00,-1.446145696287496867e+04,-1.108214576124071027e+04,-1.093750000000000182e+04,1.446457612407099020e+02,-1.835008000000000000e+06
8.220000000000000639e+00,-1.401264822286618801e+04,-1.073102798987450478e+04,-1.093750000000000182e+04,-2.064720101254968654e+02,-1.835008000000000000e+06
8.224000000000000199e+00,-1.334576691187559663e+04,-9.829988090845172337e+03,-9.375000000000001819e+03,4.549880908451715982e+02,-1.572864000000000000e+06
8.227999999999999758e+00,-1.249020838477884354e+04,-9.332580828755935727e+03,-9.375000000000001819e+03,-4.241917124406594297e+01,-1.572864000000000000e+06
8.231999999999999318e+00,-1.147704063855303502e+04,-8.317380909054032600e+03,-9.375000000000001819e+03,-1.057619090945968765e+03,-1.572864000000000000e+06
8.236000000000000654e+00,-1.033802839862541623e+04,-7.342686778076328665e+03,-6.250000000000000000e+03,1.092686778076327982e+03,-1.048576000000000000e+06
8.240000000000000213e+00,-9.104983947794364212e+03,-6.102738240710689752e+03,-6.250000000000000000e+03,-1.472617592893103335e+02,-1.048576000000000000e+06
8.243999999999999773e+00,-7.809431226626756143e+03,-4.813992809412685347e+03,-4.687500000000000909e+03,1.264928094126850624e+02,-7.864320000000000000e+05
8.247999999999999332e+00,-6.482537308176628358e+03,-3.705551720460192882e+03,-4.687500000000000909e+03,-9.819482795398077997e+02,-7.864320000000000000e+05
8.252000000000000668e+00,-5.155238507239262617e+03,-2.765001630053581721e+03,-3.125000000000000000e+03,-3.599983699464183928e+02,-5.242880000000000000e+05
8.256000000000000227e+00,-3.858469216395378680e+03,-1.515257499905419081e+03,-1.562500000000000000e+03,-4.724250009458105382e+01,-2.621440000000000000e+05
8.259999999999999787e+00,-2.623391551725430872e+03,-1.949340848554104610e+01,0.000000000000000000e+00,1.949340848554104610e+01,0.000000000000000000e+00
8.263999999999999346e+00,-1.481523812465930860e+03,1.379872553911830892e+03,1.562500000000000000e+03,1.826274460881691084e+02,2.621440000000000000e+05
8.268000000000000682e+00,-4.646756170527168592e+02,2.450209296838709179e+03,3.125000000000000000e+03,6.747907031612911624e+02,5.242880000000000000e+05
8.272000000000000242e+00,3.953833874662639687e+02,3.608671854642884682e+03,3.125000000000000000e+03,-4.836718546428844547e+02,5.242880000000000000e+05
8.275999999999999801e+00,1.067567608283822892e+03,4.425587742046575841e+03,4.687500000000000909e+03,2.619122579534246711e+02,7.864320000000000000e+05
8.279999999999999361e+00,1.522446390131397493e+03,5.100999438229366206e+03,4.687500000000000909e+03,-4.134994382293654667e+02,7.864320000000000000e+05
8.284000000000000696e+00,1.733520274632963947e+03,5.728988670479641769e+03,6.250000000000000000e+03,5.210113295203589132e+02,1.048576000000000000e+06
8.288000000000000256e+00,1.678745530270173731e+03,5.725111434292752165e+03,6.250000000000000000e+03,5.248885657072478352e+02,1.048576000000000000e+06
8.291999999999999815e+00,1.342216824441696190e+03,5.702490481264869231e+03,4.687500000000000909e+03,-1.014990481264868549e+03,7.864320000000000000e+05
8.295999999999999375e+00,7.158903209617990342e+02,5.346045705046133662e+03,6.250000000000000000e+03,9.039542949538671337e+02,1.048576000000000000e+06
8.300000000000000711e+00,-1.987902222233645091e+02,4.917768795208608026e+03,4.687500000000000909e+03,-2.302687952086069174e+02,7.864320000000000000e+05
8.304000000000000270e+00,-1.389511679235565907e+03,4.220196267774776970e+03,4.687500000000000909e+03,4.673037322252236550e+02,7.864320000000000000e+05
8.307999999999999829e+00,-2.832100253410721052e+03,2.946934259268752157e+03,1.562500000000000000e+03,-1.384434259268752157e+03,2.621440000000000000e+05
8.311999999999999389e+00,-4.490054042146487518e+03,1.428886571713434250e+03,1.562500000000000000e+03,1.336134282865658065e+02,2.621440000000000000e+05
8.316000000000000725e+00,-6.314708869146976213e+03,-3.309351760014594106e+02,0.000000000000000000e+00,3.309351760014594106e+02,0.000000000000000000e+00
8.320000000000000284e+00,-8.246112688330609672e+03,-1.931682581489883205e+03,-1.562500000000000000e+03,3.691825814898831482e+02,-2.621440000000000000e+05
8.323999999999999844e+00,-1.021464158279908588e+04,-3.767230322111506212e+03,-4.687500000000000909e+03,-9.202696778884944706e+02,-7.864320000000000000e+05
8.327999999999999403e+00,-1.214334248228489378e+04,-5.562117581658392737e+03,-4.687500000000000909e+03,8.746175816583918277e+02,-7.864320000000000000e+05
8.332000000000000739e+00,-1.395093726564488679e+04,-7.451334702670405022e+03,-7.812500000000000000e+03,-3.611652973295950915e+02,-1.310720000000000000e+06
8.336000000000000298e+00,-1.555537326479673720e+04,-8.938352056338746479e+03,-9.375000000000001819e+03,-4.366479436612551126e+02,-1.572864000000000000e+06
8.339999999999999858e+00,-1.687775978877508169e+04,-1.063370959594617307e+04,-9.375000000000001819e+03,1.258709595946171021e+03,-1.572864000000000000e+06
8.343999999999999417e+00,-1.784649243963124172e+04,-1.204847359757787672e+04,-1.250000000000000000e+04,-4.515264024221240788e+02,-2.097152000000000000e+06
8.348000000000000753e+00,-1.840133962140905351e+04,-1.299040914834289106e+04,-1.250000000000000000e+04,4.904091483428907168e+02,-2.097152000000000000e+06
8.352000000000000313e+00,-1.849725109651492312e+04,-1.344510426835013277e+04,-1.406250000000000000e+04,-6.173957316498672299e+02,-2.359296000000000000e+06
8.355999999999999872e+00,-1.810764831632599817e+04,-1.333518892464286000e+04,-1.406250000000000000e+04,-7.273110753571402256e+02,-2.359296000000000000e+06
8.359999999999999432e+00,-1.722697126162613495e+04,-1.283800395819897858e+04,-1.250000000000000000e+04,3.380039581989784097e+02,-2.097152000000000000e+06
8.364000000000000767e+00,-1.587228643760291197e+04,-1.194875985255962587e+04,-1.093750000000000182e+04,1.011259852559624051e+03,-1.835008000000000000e+06
8.368000000000000327e+00,-1.408380427553148184e+04,-1.060165215913135216e+04,-1.093750000000000182e+04,-3.358478408686492571e+02,-1.835008000000000000e+06
8.371999999999999886e+00,-1.192420937870354646e+04,-8.736967396393971285e+03,-9.375000000000001819e+03,-6.380326036060299657e+02,-1.572864000000000000e+06
8.375999999999999446e+00,-9.476770883624503767e+03,-6.739602558556402983e+03,-6.250000000000000000e+03,4.896025585564029825e+02,-1.048576000000000000e+06
8.380000000000000782e+00,-6.842269111620018521e+03,-4.511638751915508692e+03,-4.687500000000000909e+03,-1.758612480844915638e+02,-7.864320000000000000e+05
8.384000000000000341e+00,-4.134844643336219633e+03,-2.157523640790567697e+03,-1.562500000000000000e+03,5.950236407905673559e+02,-2.621440000000000000e+05
